# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	maker-NODE_250_length_25629_cov_11.396675-snap-gene-0.10-mRNA-1	4735.0	3338	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	maker-NODE_12_length_64789_cov_14.520893-snap-gene-0.44-mRNA-1	3429.0	2526	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	maker-NODE_223_length_27013_cov_12.146507-snap-gene-0.0-mRNA-1	1681.2	1865	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	augustus_masked-NODE_273_length_23636_cov_12.415713-processed-gene-0.6-mRNA-1	3838.3	1991	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	maker-NODE_570_length_14582_cov_13.047250-augustus-gene-0.0-mRNA-1	3204.3	1731	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	maker-NODE_7_length_69224_cov_12.406588-augustus-gene-0.20-mRNA-1	3216.9	1765	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	maker-NODE_1219_length_6582_cov_11.981720-augustus-gene-0.0-mRNA-1	1458.9	1369	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	maker-NODE_167_length_30326_cov_12.567072-augustus-gene-0.13-mRNA-1	2770.8	1769	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	maker-NODE_16_length_64037_cov_12.066171-snap-gene-0.39-mRNA-1	4600.4	3757	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	maker-NODE_3_length_96207_cov_12.765279-augustus-gene-0.97-mRNA-1	4123.6	2922	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	maker-NODE_383_length_19450_cov_14.008073-snap-gene-0.11-mRNA-1	1043.7	928	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	snap_masked-NODE_111_length_35385_cov_11.783936-processed-gene-0.11-mRNA-1	588.1	639	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	maker-NODE_240_length_26105_cov_10.844753-augustus-gene-0.1-mRNA-1	1739.4	1603	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	maker-NODE_15_length_64221_cov_11.812884-snap-gene-0.10-mRNA-1	2810.4	2143	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
