# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	maker-NODE_23_length_370437_cov_58.723945-augustus-gene-2.243-mRNA-1	4724.5	3341	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	maker-NODE_142_length_22078_cov_52.852490-augustus-gene-0.1-mRNA-1	3479.9	2541	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Missing
1627at4890	Complete	augustus_masked-NODE_41_length_228985_cov_52.842203-processed-gene-1.83-mRNA-1	3828.4	1989	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	maker-NODE_26_length_344838_cov_59.331504-snap-gene-1.5-mRNA-1	3136.4	1702	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	maker-NODE_17_length_413467_cov_55.970450-augustus-gene-3.5-mRNA-1	3215.6	1769	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	maker-NODE_6_length_604053_cov_57.456056-augustus-gene-4.11-mRNA-1	1498.4	1387	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	maker-NODE_36_length_256952_cov_59.432252-augustus-gene-1.358-mRNA-1	2783.7	1771	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	maker-NODE_32_length_276436_cov_60.070273-snap-gene-0.76-mRNA-1	4633.8	3700	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	maker-NODE_31_length_278666_cov_58.460664-snap-gene-1.374-mRNA-1	4134.9	2907	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	maker-NODE_78_length_73699_cov_54.496534-snap-gene-0.0-mRNA-1	1003.0	927	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	maker-NODE_27_length_330426_cov_57.138596-snap-gene-1.167-mRNA-1	585.3	647	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	augustus_masked-NODE_2_length_764473_cov_58.504620-processed-gene-0.70-mRNA-1	1724.2	1594	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	maker-NODE_15_length_426026_cov_57.133846-snap-gene-3.21-mRNA-1	2774.0	1886	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	maker-NODE_28_length_307899_cov_56.759910-snap-gene-2.286-mRNA-1	1764.0	1483	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	maker-NODE_16_length_414607_cov_57.056676-snap-gene-3.249-mRNA-1	2065.6	1354	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	maker-NODE_49_length_170047_cov_51.624723-augustus-gene-0.115-mRNA-1	370.1	549	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	maker-NODE_8_length_558485_cov_55.498657-snap-gene-0.41-mRNA-1	774.2	641	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	augustus_masked-NODE_64_length_119707_cov_56.298913-processed-gene-0.80-mRNA-1	1843.2	1130	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	snap_masked-NODE_32_length_276436_cov_60.070273-processed-gene-1.64-mRNA-1	1073.5	857	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	maker-NODE_74_length_82158_cov_37.064439-snap-gene-0.13-mRNA-1	1227.4	1020	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	maker-NODE_34_length_266141_cov_58.906685-snap-gene-1.92-mRNA-1	1333.4	985	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	maker-NODE_67_length_106929_cov_51.890086-snap-gene-0.0-mRNA-1	1006.0	755	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	maker-NODE_11_length_511883_cov_58.263260-augustus-gene-3.170-mRNA-1	1652.3	1039	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	maker-NODE_17_length_413467_cov_55.970450-augustus-gene-1.1-mRNA-1	2819.1	1769	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Complete	maker-NODE_7_length_563164_cov_57.757710-snap-gene-2.158-mRNA-1	1691.3	938	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Complete	snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-6.30-mRNA-1	2183.5	1305	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	maker-NODE_42_length_197979_cov_55.852400-augustus-gene-0.131-mRNA-1	910.4	793	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	maker-NODE_4_length_718053_cov_59.395713-snap-gene-5.175-mRNA-1	867.1	1261	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	maker-NODE_40_length_236980_cov_57.581306-snap-gene-1.158-mRNA-1	1054.9	884	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	maker-NODE_50_length_160537_cov_57.630279-snap-gene-0.100-mRNA-1	1491.0	969	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
