# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	maker-NODE_12_length_714536_cov_25.462417-augustus-gene-1.4-mRNA-1	4732.4	3316	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	maker-NODE_32_length_317700_cov_23.290069-augustus-gene-2.16-mRNA-1	3529.7	2610	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	maker-NODE_18_length_551714_cov_24.697123-augustus-gene-3.40-mRNA-1	1809.9	2101	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	augustus_masked-NODE_17_length_563110_cov_24.829048-processed-gene-3.2-mRNA-1	3835.1	1998	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	maker-NODE_18_length_551714_cov_24.697123-augustus-gene-4.34-mRNA-1	3180.0	1721	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	maker-NODE_26_length_427138_cov_26.846437-augustus-gene-1.25-mRNA-1	3201.7	1779	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	augustus_masked-NODE_5_length_1111637_cov_24.871330-processed-gene-3.26-mRNA-1	1452.9	1384	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	maker-NODE_1_length_1806559_cov_23.166471-augustus-gene-7.32-mRNA-1	2774.2	1771	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	maker-NODE_37_length_228873_cov_23.418329-augustus-gene-1.11-mRNA-1	4579.4	3603	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	maker-NODE_76_length_16126_cov_26.914682-augustus-gene-0.3-mRNA-1	4106.8	2957	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	maker-NODE_1_length_1806559_cov_23.166471-augustus-gene-13.0-mRNA-1	1011.1	912	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	augustus_masked-NODE_50_length_120046_cov_22.145373-processed-gene-0.15-mRNA-1	586.2	639	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	maker-NODE_30_length_374380_cov_23.389282-augustus-gene-1.5-mRNA-1	1716.7	1588	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	maker-NODE_9_length_812477_cov_21.218138-augustus-gene-5.0-mRNA-1	2768.7	2060	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	maker-NODE_48_length_127753_cov_26.661629-augustus-gene-0.53-mRNA-1	1755.9	1468	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	augustus_masked-NODE_27_length_414828_cov_18.522350-processed-gene-0.12-mRNA-1	2056.9	1369	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	maker-NODE_6_length_1086122_cov_24.848966-augustus-gene-1.18-mRNA-1	371.5	539	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
