# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	PON23527.1	4704.9	3334	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	PON26585.1	3633.0	2590	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	PON22787.1	2333.7	2327	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	PON20805.1	3840.9	1981	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	PON22860.1	3194.6	1734	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	PON30022.1	3213.0	1778	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	PON27645.1	1506.5	1386	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	PON22070.1	2795.3	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	PON27239.1	4693.7	3798	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	PON24516.1	4151.7	2912	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	PON30566.1	1036.6	934	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	PON22218.1	589.4	638	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	PON20356.1	1758.4	1628	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	PON23655.1	2832.7	2006	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	PON26154.1	1754.3	1444	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	PON21531.1	2095.3	1399	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	PON24884.1	373.2	546	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	PON21459.1	775.2	678	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Missing
4961at4890	Complete	PON31046.1	1092.4	905	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	PON21242.1	1200.1	997	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	PON28409.1	1375.9	1024	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	PON20975.1	1008.1	758	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	PON27170.1	1685.4	1040	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	PON30399.1	2910.5	1781	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Complete	PON28539.1	1700.1	943	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Complete	PON24310.1	2200.9	1305	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	PON29708.1	906.9	789	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	PON31015.1	883.5	1110	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	PON23713.1	1040.7	893	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	PON30819.1	1486.9	972	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
8502at4890	Complete	PON28637.1	1130.9	871	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8502at4890	Complete	PON21523.1	1105.7	871	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8809at4890	Complete	PON28005.1	2159.0	1409	https://www.orthodb.org/v10?query=8809at4890	SNF2-related, N-terminal domain
8846at4890	Complete	PON22205.1	1074.0	981	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	PON22691.1	1523.1	1011	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	PON22976.1	325.4	260	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	PON26532.1	1443.6	947	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Complete	PON21647.1	1013.5	761	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Missing
10358at4890	Complete	PON20830.1	1632.0	1374	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	PON26913.1	1152.5	1100	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	PON30390.1	1074.0	811	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	PON27910.1	1473.6	1470	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	PON29740.1	1302.4	858	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	PON23130.1	1960.4	1304	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	PON25753.1	770.4	974	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	PON20925.1	1611.4	912	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	PON27386.1	907.1	705	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	PON20431.1	1061.9	886	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	PON22467.1	833.5	793	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	PON24318.1	1575.3	929	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	PON21380.1	671.7	492	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Complete	PON29861.1	1478.5	1084	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	PON30166.1	1706.9	945	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
12223at4890	Complete	PON26326.1	837.2	1073	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
13059at4890	Complete	PON29335.1	1096.1	668	https://www.orthodb.org/v10?query=13059at4890	Chitin synthase 4
13343at4890	Complete	PON27887.1	931.7	1085	https://www.orthodb.org/v10?query=13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732
13514at4890	Complete	PON26349.1	1251.3	760	https://www.orthodb.org/v10?query=13514at4890	DNA polymerase gamma
13724at4890	Complete	PON27544.1	685.3	832	https://www.orthodb.org/v10?query=13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
14399at4890	Complete	PON26393.1	1493.7	912	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14698at4890	Complete	PON21593.1	857.3	492	https://www.orthodb.org/v10?query=14698at4890	Phospholipase
14869at4890	Complete	PON28379.1	1067.4	1033	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
15077at4890	Complete	PON29786.1	444.1	768	https://www.orthodb.org/v10?query=15077at4890	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
15115at4890	Complete	PON25545.1	1134.7	825	https://www.orthodb.org/v10?query=15115at4890	MIF4G-like domain superfamily
15281at4890	Complete	PON27940.1	1696.5	1130	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
16256at4890	Complete	PON26438.1	998.1	586	https://www.orthodb.org/v10?query=16256at4890	Glycine cleavage system P protein
16504at4890	Complete	PON28667.1	294.8	264	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16552at4890	Complete	PON20415.1	1602.5	1058	https://www.orthodb.org/v10?query=16552at4890	Patched sphingolipid transporter
16615at4890	Complete	PON22430.1	1414.4	915	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16998at4890	Complete	PON25417.1	1578.7	1064	https://www.orthodb.org/v10?query=16998at4890	DNA polymerase
17020at4890	Complete	PON30378.1	308.7	363	https://www.orthodb.org/v10?query=17020at4890	Ubiquitin carboxyl-terminal hydrolase
17135at4890	Complete	PON29413.1	849.8	706	https://www.orthodb.org/v10?query=17135at4890	WD40 repeat
17730at4890	Complete	PON21237.1	1260.9	864	https://www.orthodb.org/v10?query=17730at4890	P-loop containing nucleoside triphosphate hydrolase protein
18066at4890	Complete	PON26930.1	1214.5	749	https://www.orthodb.org/v10?query=18066at4890	P-type ATPase
18168at4890	Complete	PON30389.1	299.8	333	https://www.orthodb.org/v10?query=18168at4890	WD40/YVTN repeat-like-containing domain superfamily
18331at4890	Complete	PON28411.1	1020.8	888	https://www.orthodb.org/v10?query=18331at4890	Transcription initiation factor TFIID subunit 2
18372at4890	Complete	PON22454.1	2301.9	1815	https://www.orthodb.org/v10?query=18372at4890	Cell morphogenesis central region
18627at4890	Complete	PON23664.1	1293.2	758	https://www.orthodb.org/v10?query=18627at4890	ATP-dependent RNA helicase DOB1
18887at4890	Complete	PON21165.1	1491.1	793	https://www.orthodb.org/v10?query=18887at4890	2-oxoglutarate dehydrogenase E1 component
19101at4890	Complete	PON25100.1	1249.3	951	https://www.orthodb.org/v10?query=19101at4890	Peptide hydrolase
19415at4890	Complete	PON29729.1	1022.0	765	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19486at4890	Complete	PON27687.1	1009.6	893	https://www.orthodb.org/v10?query=19486at4890	putative importin subunit beta-4
19513at4890	Complete	PON24377.1	1892.5	1763	https://www.orthodb.org/v10?query=19513at4890	WD40-repeat-containing domain
19760at4890	Complete	PON30823.1	1370.6	919	https://www.orthodb.org/v10?query=19760at4890	Condensin complex subunit 1
20261at4890	Complete	PON30915.1	1255.7	796	https://www.orthodb.org/v10?query=20261at4890	26S proteasome regulatory subunit RPN2
20272at4890	Complete	PON25190.1	1303.6	822	https://www.orthodb.org/v10?query=20272at4890	NAD-specific glutamate dehydrogenase
20419at4890	Complete	PON28140.1	911.3	602	https://www.orthodb.org/v10?query=20419at4890	P-loop containing nucleoside triphosphate hydrolase protein
20492at4890	Complete	PON20996.1	1471.1	1283	https://www.orthodb.org/v10?query=20492at4890	Protein dopey
