# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Complete	ETS05254.1	4664.1	3297	https://www.orthodb.org/v10?query=377at4890	Dynein heavy chain
504at4890	Complete	ETR99810.1	3638.2	2585	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	ETS05689.1	2329.1	2185	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	ETR97280.1	3841.5	1988	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	ETS02148.1	3201.3	1753	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	ETS01919.1	3215.5	1767	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	ETR98106.1	1502.8	1371	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	ETS02532.1	2801.7	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	ETS05572.1	118.3	78	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	ETS02827.1	4154.7	2938	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	ETR97232.1	1045.3	945	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	ETR98640.1	594.5	637	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	ETS06229.1	1760.8	1651	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	ETS00315.1	2831.9	2212	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	ETS01322.1	1768.4	1447	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	ETR96983.1	2106.8	1389	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	ETS00160.1	378.2	541	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	ETS03432.1	776.4	688	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	ETS05173.1	1888.2	1177	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	ETS06967.1	1091.9	899	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	ETS05118.1	1212.4	995	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	ETS00563.1	1382.0	1023	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	ETS04025.1	1010.6	763	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	ETS04701.1	1677.8	1039	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	ETS02423.1	2908.3	1782	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Complete	ETS00980.1	1700.5	943	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Complete	ETR99277.1	2209.4	1305	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	ETS01836.1	917.9	814	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	ETS07004.1	884.2	1089	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	ETS03842.1	1047.8	889	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	ETS07210.1	1481.7	1070	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
8502at4890	Complete	ETS07101.1	1118.4	862	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8809at4890	Complete	ETS06392.1	2155.5	1417	https://www.orthodb.org/v10?query=8809at4890	SNF2-related, N-terminal domain
8846at4890	Complete	ETR98624.1	1081.3	979	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	ETS03581.1	1678.1	1124	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	ETR97537.1	320.8	258	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	ETR99749.1	1449.3	926	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Complete	ETS01269.1	1068.5	792	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	ETS06467.1	970.0	891	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	ETS01621.1	1650.5	1348	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	ETS03089.1	1168.2	1113	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	ETS02447.1	1070.8	844	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	ETS06445.1	1474.7	1475	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	ETS01505.1	1304.7	858	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	ETR99419.1	1980.4	1323	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	ETS06796.1	761.7	979	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	ETS02063.1	1614.9	911	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	ETS05754.1	922.8	714	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	ETS04286.1	1059.9	872	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	ETS05406.1	867.2	774	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	ETR99267.1	1581.4	951	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	ETS00411.1	668.2	494	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Complete	ETS01377.1	1479.0	1078	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	ETS00049.1	1727.1	945	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
