# BUSCO version is: 4.0.beta1 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2019-11-20, number of species: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Score	Length
377at4890	Missing
504at4890	Complete	OTA00357.1	2094.6	1654	https://www.orthodb.org/v10?query=504at4890	Vacuolar protein sorting-associated protein
1372at4890	Complete	OTA03570.1	2336.7	2238	https://www.orthodb.org/v10?query=1372at4890	E3 ubiquitin ligase, domain of unknown function DUF908
1627at4890	Complete	OTA05502.1	3840.8	1988	https://www.orthodb.org/v10?query=1627at4890	Pre-mRNA-processing-splicing factor 8
1691at4890	Complete	OTA05444.1	3201.7	1753	https://www.orthodb.org/v10?query=1691at4890	Glutamate synthase
1872at4890	Complete	OTA02569.1	3216.8	1768	https://www.orthodb.org/v10?query=1872at4890	Acetyl-CoA carboxylase
1902at4890	Complete	OTA04253.1	1501.9	1371	https://www.orthodb.org/v10?query=1902at4890	Proteasome activator subunit 4
2239at4890	Complete	OTA01228.1	2802.7	1770	https://www.orthodb.org/v10?query=2239at4890	FKBP12-rapamycin binding domain
2241at4890	Complete	OTA01223.1	4681.7	3738	https://www.orthodb.org/v10?query=2241at4890	Midasin
2629at4890	Complete	OTA07790.1	4150.9	2939	https://www.orthodb.org/v10?query=2629at4890	PIK-related kinase
2653at4890	Complete	OTA03452.1	1045.2	934	https://www.orthodb.org/v10?query=2653at4890	CCR4-NOT transcription complex subunit 1, CAF1-binding domain
3339at4890	Complete	OTA07563.1	593.0	637	https://www.orthodb.org/v10?query=3339at4890	THO complex subunit 2
3444at4890	Complete	OTA00955.1	1762.9	1653	https://www.orthodb.org/v10?query=3444at4890	Armadillo-type fold
3488at4890	Complete	OTA00811.1	2833.9	2299	https://www.orthodb.org/v10?query=3488at4890	Ribosomal protein L19
3557at4890	Complete	OTA06667.1	1766.9	1446	https://www.orthodb.org/v10?query=3557at4890	Phosphatidylinositol 3-/4-kinase, catalytic domain
3995at4890	Complete	OTA07577.1	2090.3	1385	https://www.orthodb.org/v10?query=3995at4890	DNA-directed RNA polymerase subunit
4161at4890	Complete	OTA07507.1	377.5	541	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	OTA03830.1	779.5	695	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	OTA02760.1	1888.7	1179	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	OTA04571.1	1093.1	899	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	OTA02704.1	1212.1	997	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	OTA05689.1	1381.7	1023	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	OTA00553.1	1010.2	763	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	OTA05585.1	1678.4	1039	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	OTA00602.1	2909.5	1781	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Complete	OTA04370.1	1700.5	943	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Complete	OTA08681.1	2209.4	1305	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	OTA01892.1	917.7	785	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	OTA05786.1	890.4	1128	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	OTA03861.1	482.5	378	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	OTA06094.1	1484.6	1060	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
8502at4890	Complete	OTA02624.1	1120.1	870	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8809at4890	Complete	OTA03755.1	2154.7	1416	https://www.orthodb.org/v10?query=8809at4890	SNF2-related, N-terminal domain
8846at4890	Complete	OTA05798.1	1081.6	979	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	OTA08409.1	1674.4	1109	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	OTA06946.1	320.1	259	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	OTA08583.1	1452.6	945	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Complete	OTA03268.1	1068.7	793	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	OTA02052.1	972.2	891	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	OTA03377.1	1644.8	1348	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	OTA06222.1	1169.3	1113	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	OTA03296.1	1010.7	696	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
